Date,High,Low,Close,Volume,VIX_Close
2019-05-03,265.151693,262.413148,264.872437,56543700,12.87
2019-05-06,264.223932,260.251246,263.782532,107198100,15.44
2019-05-07,261.97182,257.467645,259.377411,144729900,19.32
2019-05-08,260.728671,258.422535,259.01709,91568300,19.4
2019-05-09,258.836912,255.206548,258.233368,103471100,19.1
2019-05-10,260.287185,254.305629,259.530487,112429300,16.04
2019-05-13,255.37773,252.17076,253.00853,127290500,20.55
2019-05-14,256.828077,253.900363,255.296646,77003200,18.06
2019-05-15,257.431577,253.458892,256.791992,73956400,16.44
2019-05-16,260.530408,257.422544,259.170166,76749600,15.29
2019-05-17,259.981004,256.846088,257.49469,100353000,15.96
2019-05-20,257.602759,255.044391,255.792099,62877600,16.31
2019-05-21,258.476633,257.233476,258.098297,46847100,14.95
2019-05-22,258.260303,256.827979,257.30542,49482500,14.75
2019-05-23,255.125448,252.747258,254.161575,98733800,16.92
2019-05-24,256.017311,254.116535,254.738113,55268100,15.85
2019-05-28,255.972267,252.35092,252.368927,70029400,17.5
2019-05-29,251.657246,249.270038,250.675339,104972900,17.9
2019-05-30,252.269853,250.260981,251.360001,62523800,17.3
2019-05-31,249.639359,247.945785,247.972809,86862800,18.71
2019-06-03,249.125906,246.009024,247.34227,96428000,18.86
2019-06-04,252.846332,249.188944,252.711212,77231900,16.97
2019-06-05,254.927277,252.522063,254.900253,71169700,16.09
2019-06-06,257.233427,254.548956,256.5578,69430400,15.93
2019-06-07,260.206196,257.404585,259.125183,74272200,16.3
2019-06-10,261.980882,260.224242,260.314331,60799100,15.94
2019-06-11,262.503277,259.602588,260.25119,58641300,15.99
2019-06-12,260.57547,259.278266,259.791748,47096300,15.91
2019-06-13,261.224125,259.998976,260.86377,48945200,15.82
2019-06-14,261.179075,259.809816,260.575531,52324700,15.28
2019-06-17,261.440337,260.503461,260.674622,39205700,15.35
2019-06-18,264.458072,262.133903,263.404083,85434800,15.15
2019-06-19,264.530269,262.566455,263.998779,78674400,14.33
2019-06-20,266.926352,264.061704,266.520966,116570000,14.75
2019-06-21,267.509525,265.916363,266.133606,83309500,15.4
2019-06-24,266.658617,265.65384,265.807739,47582700,15.26
2019-06-25,265.889177,263.092062,263.200684,82028700,16.28
2019-06-26,264.603705,262.829489,262.93811,51584900,16.21
2019-06-27,264.377494,263.318406,263.870575,40355200,15.82
2019-06-28,265.726252,264.332238,265.228394,59350900,15.08
2019-07-01,268.776873,266.432338,267.636292,78705600,14.06
2019-07-02,268.387563,266.749123,268.333252,61504500,12.93
2019-07-03,270.49679,268.867384,270.478668,40898900,12.57
2019-07-05,270.333919,267.953195,270.170959,51677300,13.28
2019-07-08,269.989824,268.143175,268.68631,45841800,13.96
2019-07-09,269.320011,267.473389,269.021301,41101300,14.09
2019-07-10,271.257134,269.555323,270.306641,58448500,13.03
2019-07-11,271.184737,269.935561,270.940338,50826100,12.93
2019-07-12,272.225692,271.121327,272.153259,40326000,12.39
2019-07-15,272.587822,271.736916,272.243835,33900000,12.68
2019-07-16,272.361435,271.057922,271.365692,36650100,12.86
2019-07-17,271.501499,269.519073,269.519073,36036300,13.97
2019-07-18,270.885879,268.577589,270.505676,51392600,13.53
2019-07-19,271.628265,268.83115,269.003143,58678600,14.45
2019-07-22,270.207015,268.885407,269.663879,43638100,13.53
2019-07-23,271.59201,269.953571,271.59201,44564500,12.61
2019-07-24,272.868469,270.741205,272.868469,47213200,12.07
2019-07-25,272.470158,270.759285,271.564941,55394100,12.74
2019-07-26,273.583548,272.126135,273.384399,45084100,12.16
2019-07-29,273.38436,272.334306,272.886475,38126500,12.83
2019-07-30,272.624033,271.103249,272.216675,45849000,13.94
2019-07-31,272.651086,267.219789,269.238403,104245200,16.12
2019-08-01,272.352435,266.097387,266.893982,142646600,17.87
2019-08-02,266.242224,263.327426,264.884399,116749700,17.61
2019-08-05,260.892373,255.017528,256.918488,178745400,24.59
2019-08-06,260.73848,257.334859,260.52121,120711700,20.17
2019-08-07,261.444549,255.307184,260.67511,140572300,19.49
2019-08-08,265.789612,261.616578,265.789612,87713900,16.91
2019-08-09,265.445602,262.195879,263.979156,93730000,17.97
2019-08-12,263.970132,259.815192,260.765686,65527600,21.09
2019-08-13,266.269366,260.12294,264.821014,94299800,17.52
2019-08-14,261.37218,256.86422,256.990936,135622100,22.1
2019-08-15,258.566044,255.62409,257.669861,99556600,21.18
2019-08-16,261.906135,257.724042,261.471649,83018300,18.47
2019-08-19,265.300769,263.816229,264.621857,53571800,16.88
2019-08-20,264.649008,262.467461,262.594177,51596400,17.5
2019-08-21,265.101583,264.069651,264.730469,49524700,15.8
2019-08-22,266.070214,262.874801,264.649017,51666400,16.68
2019-08-23,265.011187,256.601718,257.850922,149161500,19.87
2019-08-26,260.702332,258.511696,260.702332,72423800,19.32
2019-08-27,262.467433,258.918974,259.679352,66668900,20.31
2019-08-28,261.670836,258.212904,261.507904,59696700,19.35
2019-08-29,265.373155,263.064837,264.848114,57899400,17.88
2019-08-30,266.350786,263.798097,264.730469,62901200,18.98
2019-09-03,263.942934,261.851887,263.182556,69101400,19.66
2019-09-04,266.187955,264.603826,266.169861,46887300,17.33
2019-09-05,270.505741,266.133559,269.591492,83258100,16.27
2019-09-06,270.442467,269.229481,269.799744,49584300,15.0
2019-09-09,270.876891,268.994053,269.935486,51260300,15.27
2019-09-10,269.935503,267.916861,269.872131,57947100,15.2
2019-09-11,271.872634,269.528128,271.791168,68821100,14.61
2019-09-12,273.791723,271.936041,272.732635,72908700,14.22
2019-09-13,273.529254,272.180463,272.551605,62104800,13.74
2019-09-16,272.596777,271.06696,271.709656,58191200,14.67
2019-09-17,272.488266,271.338651,272.397766,41475500,14.44
2019-09-18,272.66926,269.971705,272.560638,73375800,13.95
2019-09-19,273.945551,272.207524,272.54245,76560500,14.05
2019-09-20,273.428293,270.463651,271.254822,89565000,15.32
2019-09-23,271.909532,270.336266,271.191101,43476800,14.91
2019-09-24,272.673508,268.099244,269.063202,94869400,17.05
2019-09-25,271.100228,267.66271,270.654633,71854000,15.96
2019-09-26,270.872827,268.681206,270.090759,56179700,16.07
2019-09-27,270.954689,267.080651,268.635712,84746600,17.22
2019-09-30,270.590889,269.108597,269.881561,51662400,16.24
2019-10-01,271.418437,266.45314,266.671387,88242400,18.56
2019-10-02,265.098183,260.669427,261.960754,122539500,20.56
2019-10-03,264.134214,259.014308,264.106934,85278800,19.12
2019-10-04,267.935569,264.707194,267.680939,65091200,17.04
2019-10-07,268.508415,266.243999,266.525909,59610500,17.86
2019-10-08,265.407418,262.35183,262.388214,95708100,20.28
2019-10-09,265.816683,263.779642,264.880005,62359400,18.64
2019-10-10,267.553502,264.634348,266.671387,55296300,17.57
2019-10-11,271.673143,269.308734,269.436035,98720400,15.58
2019-10-14,269.790723,268.790381,269.135956,40394800,14.57
2019-10-15,272.546157,270.063495,271.800446,46754500,13.54
2019-10-16,272.055164,270.927521,271.364014,48928200,13.68
2019-10-17,273.037228,271.473065,272.164215,45736600,13.79
2019-10-18,272.273453,270.118187,270.973022,64304000,14.25
2019-10-21,273.009913,271.85499,272.809845,39048600,14.0
2019-10-22,273.637385,271.827695,271.91864,48594700,14.46
2019-10-23,272.764431,271.454898,272.709869,34352200,14.01
2019-10-24,273.792076,272.327933,273.155487,35453100,13.71
2019-10-25,274.819753,272.528055,274.274109,45205400,12.65
2019-10-28,276.320131,275.465296,275.819946,42147000,13.11
2019-10-29,276.665762,275.419865,275.738159,44284900,13.2
2019-10-30,276.956752,274.628698,276.583923,49643900,12.33
2019-10-31,276.574855,274.392308,275.847321,69053800,13.22
2019-11-01,278.448138,277.129502,278.402679,71141500,12.3
2019-11-04,280.094073,279.148293,279.521149,60606900,12.83
2019-11-05,280.021412,278.921023,279.212036,42933200,13.1
2019-11-06,279.548504,278.329916,279.275696,46487100,12.62
2019-11-07,281.594657,279.784967,280.257843,54272300,12.73
2019-11-08,281.003567,279.212054,280.949005,49032100,12.07
2019-11-11,280.585263,279.430312,280.412476,35797300,12.69
2019-11-12,281.903926,280.230639,281.003632,46484600,12.68
2019-11-13,281.49465,279.78498,281.094513,53917700,13.0
2019-11-14,281.585654,280.176073,281.503784,51219900,13.05
2019-11-15,283.58623,282.149396,283.540771,62023600,12.05
2019-11-18,283.98636,282.849615,283.749908,49228000,12.46
2019-11-19,284.359241,283.022427,283.668091,67804700,12.86
2019-11-20,283.595354,281.058129,282.61319,79406200,12.78
2019-11-21,282.83145,281.358232,282.158478,54664700,13.13
2019-11-22,283.04058,281.776533,282.78595,44850200,12.34
2019-11-25,284.9776,283.713553,284.9776,48647200,11.87
2019-11-26,285.80512,284.695656,285.62323,37569000,11.54
2019-11-27,286.896515,285.88707,286.896515,44444600,11.75
2019-11-29,286.57814,285.605079,285.832428,36592700,12.62
2019-12-02,286.150726,282.97694,283.404358,75767800,14.91
2019-12-03,281.585654,279.303059,281.503784,73941700,15.96
2019-12-04,283.840958,282.204055,283.240753,49080000,14.8
2019-12-05,283.95908,282.440375,283.749908,40709000,14.52
2019-12-06,286.741781,285.650494,286.341644,48927000,13.62
2019-12-09,286.62358,285.368608,285.441376,34838500,15.86
2019-12-10,286.050652,284.468311,285.123077,52649800,15.68
2019-12-11,286.187095,285.041246,285.932465,53429100,14.99
2019-12-12,289.17901,285.705136,288.396942,96389600,13.94
2019-12-13,289.797332,287.387409,288.569641,81503900,12.63
2019-12-16,291.143348,288.506104,290.552246,82749700,12.14
2019-12-17,291.234258,290.534033,290.615875,61097700,12.29
2019-12-18,291.234269,290.579502,290.634064,48133000,12.58
2019-12-19,291.898176,290.570437,291.825409,85310500,12.5
2019-12-20,294.237923,291.880157,293.104736,147142100,12.51
2019-12-23,293.945477,293.406299,293.552521,52990000,12.61
2019-12-24,293.826647,293.260054,293.561646,20270000,12.67
2019-12-26,295.133568,293.936403,295.12442,30911200,12.65
2019-12-27,295.910368,294.5213,295.051331,42528800,13.43
2019-12-30,295.270621,292.940242,293.424591,49729100,14.82
2019-12-31,294.384152,292.574684,294.13739,57077300,13.78
2020-01-02,296.906479,294.749737,296.888184,59151200,12.47
2020-01-03,295.764143,293.442911,294.640076,77709700,14.02
2020-01-06,295.846344,292.766587,295.764099,55653900,13.85
2020-01-07,295.672726,294.484681,294.932495,40496400,13.79
2020-01-08,297.719796,294.877681,296.504364,68296000,13.45
2020-01-09,298.587957,297.482157,298.514832,48473300,12.54
2020-01-10,299.25506,297.189739,297.655792,53029300,12.56
2020-01-13,299.71197,297.8477,299.70285,47086800,12.32
2020-01-14,300.315181,298.688498,299.245972,62832800,12.39
2020-01-15,300.680678,299.07229,299.92218,72056600,12.42
2020-01-16,302.417084,301.073697,302.417084,54050300,12.32
2020-01-17,303.56854,302.353108,303.358368,95846000,12.1
2020-01-21,303.56849,302.325644,302.764282,77742400,12.85
2020-01-22,304.272337,302.645653,302.800995,48914900,12.91
2020-01-23,303.559506,301.037222,303.148254,51963000,12.98
2020-01-24,303.88836,299.163653,300.452209,87578400,14.56
2020-01-27,297.1166,294.868494,295.636139,84062500,18.23
2020-01-28,299.611589,295.72765,298.734283,63834000,16.28
2020-01-29,300.32431,298.286375,298.487427,53888900,16.39
2020-01-30,299.666407,295.672809,299.456207,75491800,15.49
2020-01-31,298.990088,293.104779,294.018646,113845600,18.84
2020-02-03,298.067087,295.380314,296.202789,69083000,17.97
2020-02-04,301.58544,299.492675,300.717255,62573200,16.05
2020-02-05,304.40008,302.188536,304.18988,65951100,15.15
2020-02-06,305.405375,304.135086,305.21347,50359700,14.96
2020-02-07,305.222687,303.038557,303.586884,64139400,15.47
2020-02-10,305.917249,302.663882,305.853271,42070000,15.04
2020-02-11,307.99175,305.853303,306.383362,54864500,15.18
2020-02-12,308.56741,307.452491,308.357239,43992700,13.74
2020-02-13,308.996926,306.657427,308.028229,54501900,14.15
2020-02-14,308.640505,307.242289,308.521698,64582200,13.68
2020-02-18,308.585692,306.337557,307.726654,57226200,14.83
2020-02-19,309.874159,308.411994,309.197906,48814700,14.38
2020-02-20,309.472173,304.939369,307.927734,74163400,15.56
2020-02-21,306.885891,303.934089,304.756592,113788200,17.08
2020-02-24,304.829734,293.570876,294.649261,161088400,25.03
2020-02-25,296.65052,284.843368,285.720673,218913200,27.85
2020-02-26,290.710452,283.938717,284.6698,194773800,27.56
2020-02-27,284.724531,271.884705,271.884705,284353500,39.16
2020-02-28,272.23201,260.94574,270.742401,384975800,40.11
2020-03-02,282.531385,269.097516,282.467407,238703600,33.42
2020-03-03,286.808277,271.939658,274.379669,300139100,36.82
2020-03-04,286.131975,277.20347,285.912628,176613400,31.99
2020-03-05,281.900802,274.169488,276.408447,186366800,39.62
2020-03-06,273.045332,265.231776,271.83902,228667200,41.94
2020-03-09,259.71207,249.897139,250.609955,309417300,54.46
2020-03-10,263.669123,249.942839,263.577759,276444100,47.3
2020-03-11,257.655784,247.548412,250.728653,255316300,53.9
2020-03-12,243.691964,226.346745,226.739716,392220700,75.47
2020-03-13,248.096775,227.11437,246.122818,329566100,57.83
2020-03-16,234.772562,216.915596,219.191132,297240000,82.69
2020-03-17,234.105485,216.650608,231.025742,262070500,75.91
2020-03-18,226.977284,208.380087,219.328217,327597100,76.45
2020-03-19,226.072592,212.218355,219.794312,289322000,72.0
2020-03-20,224.726961,210.046673,210.322449,347158800,66.04
2020-03-23,211.131392,200.633655,204.944901,326025200,61.59
2020-03-24,224.386825,214.918636,223.513535,235494500,61.67
2020-03-25,235.647564,220.38815,226.859604,299430300,63.95
2020-03-26,241.576629,228.937074,240.105865,257632800,61.0
2020-03-27,239.747356,230.775565,232.954163,224341200,65.54
2020-03-30,241.236508,233.055265,240.519501,171369500,57.08
2020-03-31,242.063834,235.52804,236.934479,194881100,53.54
2020-04-01,236.851749,224.202978,226.271271,189554600,57.06
2020-04-02,232.273946,224.837286,231.492599,177660400,50.91
2020-04-03,232.862228,225.416367,228.146515,135561200,46.8
2020-04-06,245.437466,228.128148,243.470276,188061200,45.24
2020-04-07,252.819007,243.497912,243.718521,201427200,46.7
2020-04-08,253.710687,243.82884,251.89978,153774500,43.35
2020-04-09,258.490711,253.223447,255.732986,189999200,41.67
2020-04-13,255.098781,249.491401,253.398178,114839100,41.17
2020-04-14,261.891896,253.260233,260.871552,134143400,37.76
2020-04-15,261.009427,253.214249,255.328522,121775000,40.84
2020-04-16,257.415221,253.49007,256.560333,131798300,40.11
2020-04-17,264.098069,259.593791,263.491394,146684800,38.15
2020-04-20,263.629373,258.628695,258.849304,100109300,43.83
2020-04-21,255.585923,250.052071,250.989716,126385700,45.41
2020-04-22,258.306887,254.547192,256.560333,92951600,41.98
2020-04-23,261.00946,256.238594,256.541931,104709700,41.38
2020-04-24,260.788885,256.008817,260.117828,85063200,35.93
2020-04-27,264.989793,261.634566,263.868317,77896600,33.29
2020-04-28,267.86696,262.351511,262.654877,105270000,33.57
2020-04-29,271.065938,266.956927,269.530792,118745600,31.23
2020-04-30,269.631852,265.28383,267.02121,122901700,34.15
2020-05-01,267.186633,258.784755,259.952209,125180000,37.19
2020-05-04,260.972588,256.587817,260.66925,80873200,35.97
2020-05-05,265.890605,260.797999,263.077728,79569900,33.61
2020-05-06,265.16434,260.862298,261.294342,73632600,34.12
2020-05-07,266.377708,263.941725,264.447296,75250400,31.44
2020-05-08,269.291759,266.451279,268.822937,76452400,27.98
2020-05-11,270.256914,266.469644,268.878052,79514200,27.57
2020-05-12,270.47765,263.381104,263.519012,95870800,33.04
2020-05-13,263.996986,256.431618,258.858429,144721100,35.28
2020-05-14,262.084886,250.943686,261.956207,121977900,32.61
2020-05-15,263.206351,258.619346,263.1604,111146300,31.89
2020-05-18,272.78485,269.061934,271.176178,119703800,29.3
2020-05-19,272.288598,268.372647,268.391022,95189300,30.53
2020-05-20,273.814498,271.700254,272.950409,85861700,27.99
2020-05-21,273.63064,269.972049,271.065948,78293900,29.53
2020-05-22,271.755377,269.540002,271.580719,63958200,28.16
2020-05-26,277.785583,271.599078,274.926727,88951400,28.01
2020-05-27,279.054081,272.895153,279.017303,104817400,27.62
2020-05-28,282.060023,277.831507,278.502563,90405200,28.59
2020-05-29,280.331861,275.285234,279.743561,119090800,27.51
2020-06-01,281.480787,278.585183,280.874084,55758300,28.23
2020-06-02,283.245839,280.460538,283.19986,74267200,26.84
2020-06-03,287.924799,284.909689,286.968781,92567600,25.66
2020-06-04,287.722658,284.119218,286.215088,75794400,25.81
2020-06-05,295.324666,291.546598,293.550537,150524700,24.52
2020-06-08,297.291849,293.817118,297.098816,73641200,25.81
2020-06-09,297.172355,293.568917,294.883453,77479200,27.57
2020-06-10,296.354248,292.520999,293.238007,95000800,27.57
2020-06-11,286.941151,275.781577,276.333099,209243600,40.79
2020-06-12,284.11922,274.485584,279.642517,194678900,36.09
2020-06-15,283.383698,272.775646,282.253021,135782700,34.4
2020-06-16,290.149287,282.822934,287.685699,137627500,33.67
2020-06-17,289.000323,285.755374,286.490784,83398900,33.47
2020-06-18,287.0791,284.514437,286.601105,80828700,32.94
2020-06-19,290.262883,283.015077,284.963226,135549600,35.12
2020-06-22,287.188327,283.218206,286.791321,74649400,31.77
2020-06-23,290.373666,287.705354,288.111603,68471200,31.37
2020-06-24,286.689657,278.924815,280.762146,132813500,33.84
2020-06-25,284.039917,278.167799,283.772156,89468000,32.22
2020-06-26,282.885828,276.450519,277.032166,127961000,34.73
2020-06-29,281.2424,275.998137,281.103912,79773300,31.78
2020-06-30,286.403492,280.51292,284.70462,113394800,30.43
2020-07-01,287.963901,285.360226,286.698975,72396500,28.62
2020-07-02,291.481669,287.613095,288.277863,69344200,27.68
2020-07-06,293.309611,291.352248,292.727936,61713800,27.94
2020-07-07,293.161976,289.330342,289.708893,82910000,29.43
2020-07-08,292.035472,288.711664,291.924683,54638600,28.08
2020-07-09,292.774219,286.846706,290.262878,83354200,29.26
2020-07-10,293.494354,288.767131,293.226593,57550400,27.29
2020-07-13,297.95376,290.031975,290.6875,102997500,32.19
2020-07-14,295.230117,288.065404,294.454559,93657000,29.52
2020-07-15,298.258595,294.777786,297.159882,87196500,27.76
2020-07-16,296.633432,294.611432,296.18103,54622500,28.0
2020-07-17,297.824533,295.211616,297.039734,62774900,25.68
2020-07-20,300.188198,296.024166,299.440338,56308800,24.46
2020-07-21,301.850118,299.0895,300.077423,57292200,24.84
2020-07-22,302.099434,299.606549,301.785492,57792900,24.32
2020-07-23,302.127145,296.818246,298.184692,75738000,26.08
2020-07-24,297.289056,294.759259,296.264221,73766600,25.84
2020-07-27,298.60014,296.16265,298.424713,48293000,24.74
2020-07-28,298.812502,296.236524,296.531982,57495000,25.44
2020-07-29,300.742083,297.372065,300.178864,48454200,24.1
2020-07-30,299.523431,295.119364,299.107941,61861700,24.76
2020-07-31,301.573073,296.679637,301.471497,84986800,24.46
2020-08-03,304.333729,302.588732,303.567413,53077900,24.28
2020-08-04,304.73996,302.708718,304.73996,41917900,23.76
2020-08-05,306.891207,305.77401,306.63266,42697700,22.99
2020-08-06,308.802344,305.727813,308.682312,43679400,22.65
2020-08-07,309.190208,306.808113,308.903992,57308300,22.21
2020-08-10,310.011972,307.417539,309.827332,44282100,22.13
2020-08-11,311.646173,306.540399,307.269775,69601100,24.03
2020-08-12,312.32936,309.679532,311.553802,53774400,22.28
2020-08-13,312.301711,310.067344,310.990631,41816100,22.13
2020-08-14,311.535461,309.873528,310.999939,47260400,22.05
2020-08-17,312.384861,311.009172,311.987854,35481000,21.35
2020-08-18,313.086569,310.787566,312.661865,38733900,21.51
2020-08-19,313.557292,310.796674,311.359894,68054200,22.54
2020-08-20,312.809536,309.504182,312.329437,42207800,22.72
2020-08-21,313.658958,311.655413,313.437378,55106600,22.54
2020-08-24,316.687376,313.409719,316.613525,48588700,22.37
2020-08-25,317.804467,316.013289,317.721375,38463400,22.03
2020-08-26,321.174502,317.7676,320.906769,50790200,23.27
2020-08-27,323.057934,319.946464,321.608368,58034100,24.47
2020-08-28,323.815126,321.442272,323.685852,48588900,22.96
2020-08-31,324.350607,322.282453,322.513275,66099200,26.41
2020-09-01,325.65236,322.448555,325.550812,54908700,26.12
2020-09-02,331.229083,326.317192,330.259644,69540000,26.57
2020-09-03,329.040893,316.308762,318.893982,148011100,33.6
2020-09-04,321.146813,309.181025,316.290344,139156300,30.75
2020-09-08,316.354929,307.343643,307.648315,114465300,31.46
2020-09-09,316.188731,310.787499,313.723572,91462300,28.81
2020-09-10,316.253335,307.315928,308.276154,90569500,29.71
2020-09-11,311.119904,305.607881,308.433136,84680200,26.87
2020-09-14,314.268359,308.580909,312.495636,65605700,25.85
2020-09-15,315.78249,312.504834,314.074432,52920900,25.59
2020-09-16,316.742699,312.55097,312.827972,82096000,26.04
2020-09-17,311.793988,307.445287,310.07666,91523300,26.46
2020-09-18,310.993398,304.022499,306.506805,105877900,25.83
2020-09-21,303.243841,298.23814,303.09552,99450800,27.78
2020-09-22,306.738477,302.066477,306.182281,63612100,26.86
2020-09-23,307.016633,298.581087,299.081665,93112200,28.58
2020-09-24,302.937876,296.448999,299.878845,76681300,28.51
2020-09-25,305.514872,298.154657,304.726959,71069400,26.38
2020-09-28,310.502066,307.897247,309.7883,64584600,26.19
2020-09-29,310.325949,307.405959,308.101196,51304000,26.27
2020-09-30,313.58893,308.573951,310.437195,104081100,26.37
2020-10-01,314.00609,310.548463,312.430237,88698700,26.7
2020-10-02,312.402384,307.007339,309.463837,89431100,27.63
2020-10-05,315.136948,311.475384,314.951569,45713100,27.96
2020-10-06,317.185647,309.964445,310.474274,90128900,29.48
2020-10-07,316.685071,313.403545,315.878601,56999600,28.06
2020-10-08,318.743027,316.898312,318.678131,45242500,26.36
2020-10-09,321.987448,319.707078,321.523956,59528600,25.0
2020-10-12,328.170248,323.572424,326.69635,80388500,25.07
2020-10-13,326.73362,323.600414,324.564484,73255500,26.07
2020-10-14,326.232955,321.792729,322.525024,57727900,26.4
2020-10-15,322.608455,318.075525,322.126434,60357700,26.97
2020-10-16,325.139083,321.755603,321.931732,89501900,27.41
2020-10-19,323.822814,316.138149,317.037323,68425600,29.18
2020-10-20,321.551721,317.621323,318.307281,60051900,29.35
2020-10-21,320.430073,317.398822,317.704742,63575000,28.65
2020-10-22,320.031422,315.776576,319.447418,55399300,28.11
2020-10-23,320.726641,318.075485,320.531982,49143900,27.55
2020-10-26,317.936445,311.11384,314.608582,91473000,32.46
2020-10-27,315.285248,313.310771,313.523987,65994100,33.35
2020-10-28,313.551892,302.316867,302.808167,127094300,40.28
2020-10-29,309.055945,301.352723,305.885681,90597700,37.59
2020-10-30,305.61692,299.044616,302.69693,120287300,38.02
2020-11-02,308.091887,303.345742,306.08963,86068300,37.13
2020-11-03,313.551921,306.173147,311.494019,93294200,35.55
2020-11-04,322.534345,314.794035,318.455627,126959700,29.57
2020-11-05,326.473917,323.38705,324.66629,82039700,27.58
2020-11-06,325.843626,322.265458,324.592194,74973000,24.86
2020-11-09,337.773904,328.207438,328.670929,172304200,25.75
2020-11-10,329.24571,324.916717,328.188965,85552000,24.8
2020-11-11,331.451892,329.134435,330.626892,58649000,23.45
2020-11-12,330.673243,325.611926,327.419525,67546200,25.35
2020-11-13,332.694059,328.809999,331.952484,62892200,23.1
2020-11-16,336.290667,333.333591,336.096008,74541100,22.45
2020-11-17,335.493546,332.174933,334.288452,66111000,22.71
2020-11-18,335.104139,330.228202,330.265289,70591300,23.84
2020-11-19,332.026488,328.290751,331.655701,59940900,23.11
2020-11-20,331.600176,329.310528,329.384674,70417300,23.7
2020-11-23,332.619872,328.95828,331.359161,63230600,22.66
2020-11-24,337.245525,333.055574,336.698608,62415900,21.64
2020-11-25,336.642965,335.085641,336.179474,45330900,21.25
2020-11-27,337.588434,336.105256,337.115692,28514100,20.84
2020-11-30,336.60589,332.944326,335.623291,83872700,20.57
2020-12-01,340.832923,338.283721,339.294128,74231400,20.77
2020-12-02,340.165536,337.607083,340.007965,45927000,21.17
2020-12-03,341.305696,338.812111,339.915222,62882000,21.28
2020-12-04,342.844513,340.406544,342.844513,50749900,20.79
2020-12-07,342.631284,340.870023,342.139984,48944300,21.3
2020-12-08,343.706528,340.823627,343.141083,42458900,20.68
2020-12-09,343.956847,339.229259,340.063538,74098300,22.27
2020-12-10,340.999737,337.820194,339.952271,57735400,22.52
2020-12-11,339.961616,336.735735,339.553741,57698600,23.31
2020-12-14,342.798154,337.857349,338.033478,69216200,24.72
2020-12-15,342.603485,339.201475,342.603485,63865300,22.89
2020-12-16,344.058786,341.935989,343.141083,58420500,22.5
2020-12-17,345.263874,343.956825,345.059937,64119500,21.93
2020-12-18,345.516162,341.6714,343.68222,136542300,21.57
2020-12-21,352.321212,337.025976,342.453308,96386700,25.16
2020-12-22,342.890935,340.749798,341.876221,47949000,24.23
2020-12-23,344.091783,341.857548,342.18338,46201400,23.31
2020-12-24,343.542575,342.071712,343.514648,26457900,21.53
2020-12-28,346.856644,345.441635,346.465668,39000400,21.7
2020-12-29,348.169267,345.218195,345.804688,53680500,23.08
2020-12-30,347.33157,345.907241,346.298218,49455300,22.77
2020-12-31,348.783745,345.590648,348.057617,78520700,22.75
2021-01-04,349.519208,339.623374,343.319183,110210800,26.97
2021-01-05,346.772921,342.630253,345.683716,66426200,25.34
2021-01-06,350.943522,343.626366,347.750397,107997700,25.07
2021-01-07,353.661758,349.947341,352.917023,68766800,22.37
2021-01-08,355.142014,351.055229,354.927917,71677200,21.56
2021-01-11,354.294759,351.632302,352.535309,51034700,24.08
2021-01-12,353.624517,350.366248,352.609802,52547700,23.33
2021-01-13,354.555526,351.753434,353.559448,45303600,22.21
2021-01-14,354.806834,351.986105,352.321228,49989100,23.25
2021-01-15,351.502085,347.890085,349.751953,107160000,24.34
2021-01-19,353.038065,350.729339,352.498108,51233300,23.24
2021-01-20,358.214056,354.397221,357.376221,61836100,21.58
2021-01-21,358.36304,356.780441,357.702057,47840100,21.32
2021-01-22,357.599611,355.467764,356.435944,52860500,21.91
2021-01-25,358.195436,352.321246,357.841705,70402000,23.19
2021-01-26,359.200894,357.050439,357.283173,42665300,23.02
2021-01-27,354.052756,346.316698,348.550934,123351100,37.21
2021-01-28,355.551589,349.928768,351.548584,94198100,30.21
2021-01-29,350.654943,342.835074,344.510773,126765100,33.09
2021-02-01,351.278654,344.799361,350.245331,75817600,30.24
2021-02-02,356.752548,350.329109,355.197876,64450700,25.56
2021-02-03,357.199315,354.201707,355.477081,52427100,22.91
2021-02-04,359.5639,355.588822,359.517365,47142600,21.77
2021-02-05,361.639922,359.470859,360.932404,48669800,20.87
2021-02-08,363.585506,361.528151,363.538971,38365200,21.24
2021-02-09,363.892808,362.291601,363.296997,35551100,21.63
2021-02-10,365.186768,360.736905,363.138702,59154400,21.99
2021-02-11,364.637484,361.295435,363.725159,42913300,21.25
2021-02-12,365.763935,362.850107,365.521912,50593300,19.97
2021-02-16,366.946254,364.488574,365.205383,50972400,21.46
2021-02-17,365.540496,362.44047,365.289154,52290600,21.5
2021-02-18,364.479294,360.960364,363.734558,59712800,22.49
2021-02-19,365.279802,362.645244,363.092102,83241000,22.05
2021-02-22,362.710462,360.029368,360.299347,67414200,23.45
2021-02-23,362.086774,353.941101,360.736908,107284100,23.11
2021-02-24,365.140225,358.660905,364.711975,72433900,21.34
2021-02-25,364.814417,354.481044,355.923981,146670500,28.89
2021-02-26,358.949534,352.107192,354.090057,152701600,27.95
2021-03-01,363.920725,354.285552,362.673248,105348800,23.35
2021-03-02,363.129427,359.340519,359.843231,79595300,24.1
2021-03-03,360.113202,354.974456,355.076874,119940200,26.67
2021-03-04,357.478637,346.195722,350.682831,183433000,28.57
2021-03-05,358.186176,346.903261,357.134216,152039600,24.66
2021-03-08,360.90453,355.076902,355.356171,123149200,25.47
